JUDGE,LOT_ID,PANEL_ID,TIME_1BLACK,TIME_2AG,TIME_3BUS,TIME_4DIELEC,TIME_5MGO,TIME_6PHOS,TIME_7PASTE,TIME_8AGING,MC_1BLACK_1PRINT,MC_1BLACK_2RTD,MC_2AG_1PRINT,MC_2AG_2RTD,MC_2AG_3EXPOSURE,MC_3BUS_1DEVELOP,MC_3BUS_2FIRE,MC_4DIELEC_1FIRE,MC_5MGO,MC_6PHOS_1R_1DISPENSER,MC_6PHOS_1R_2DRY,MC_6PHOS_2G_1DISPENSER,MC_6PHOS_2G_2DRY,MC_6PHOS_3B_1DISPENSER,MC_6PHOS_4FIRE,MC_7PASTE,MC_8AGING
양품,LOT-134,PNL-12,2019-04-21T15:25,2019-04-21T20:45,2019-04-22T02:25,2019-04-27T05:05,2019-05-01T19:05,2019-04-24T11:11,2019-05-02T04:05,2019-05-02T05:45,1호기,1호기,2호기,2호기,1호기,1호기,2호기,2호기,2호기,1호기,1호기,1호기,2호기,2호기,1호기,2호기,2호기
양품,LOT-134,PNL-13,2019-04-21T16:10,2019-04-21T21:30,2019-04-22T03:10,2019-04-27T05:50,2019-05-01T19:50,2019-04-24T11:56,2019-05-02T04:50,2019-05-02T06:30,1호기,1호기,2호기,2호기,1호기,1호기,2호기,2호기,2호기,1호기,1호기,1호기,2호기,2호기,1호기,2호기,2호기
양품,LOT-134,PNL-14,2019-04-21T16:54,2019-04-21T22:14,2019-04-22T03:54,2019-04-27T06:34,2019-05-01T20:34,2019-04-24T12:40,2019-05-02T05:34,2019-05-02T07:14,1호기,1호기,2호기,2호기,1호기,1호기,2호기,2호기,2호기,1호기,1호기,1호기,2호기,2호기,1호기,2호기,2호기
양품,LOT-134,PNL-15,2019-04-21T17:38,2019-04-21T22:58,2019-04-22T04:38,2019-04-27T07:18,2019-05-01T21:18,2019-04-24T13:24,2019-05-02T06:18,2019-05-02T07:58,1호기,1호기,2호기,2호기,1호기,1호기,2호기,2호기,2호기,1호기,1호기,1호기,2호기,2호기,1호기,2호기,2호기
양품,LOT-134,PNL-16,2019-04-21T18:22,2019-04-21T23:42,2019-04-22T05:22,2019-04-27T08:02,2019-05-01T22:02,2019-04-24T14:08,2019-05-02T07:02,2019-05-02T08:42,1호기,1호기,2호기,2호기,1호기,1호기,2호기,2호기,2호기,1호기,1호기,1호기,2호기,2호기,1호기,2호기,2호기
양품,LOT-134,PNL-17,2019-04-21T19:07,2019-04-22T00:27,2019-04-22T06:07,2019-04-27T08:47,2019-05-01T22:47,2019-04-24T14:53,2019-05-02T07:47,2019-05-02T09:27,1호기,1호기,2호기,2호기,1호기,1호기,2호기,2호기,2호기,1호기,1호기,1호기,2호기,2호기,1호기,2호기,2호기
양품,LOT-134,PNL-18,2019-04-21T19:51,2019-04-22T01:11,2019-04-22T06:51,2019-04-27T09:31,2019-05-01T23:31,2019-04-24T15:37,2019-05-02T08:31,2019-05-02T10:11,1호기,1호기,2호기,2호기,1호기,1호기,2호기,2호기,2호기,1호기,1호기,1호기,2호기,2호기,1호기,2호기,2호기
명점,LOT-134,PNL-19,2019-04-21T20:35,2019-04-22T01:55,2019-04-22T07:35,2019-04-27T10:15,2019-05-02T00:15,2019-04-24T16:21,2019-05-02T09:15,2019-05-02T10:55,1호기,1호기,2호기,2호기,1호기,1호기,2호기,2호기,2호기,1호기,1호기,1호기,2호기,2호기,1호기,2호기,2호기
양품,LOT-134,PNL-20,2019-04-21T21:19,2019-04-22T02:39,2019-04-22T08:19,2019-04-27T10:59,2019-05-02T00:59,2019-04-24T17:05,2019-05-02T09:59,2019-05-02T11:39,1호기,1호기,2호기,2호기,1호기,1호기,2호기,2호기,2호기,1호기,1호기,1호기,2호기,2호기,1호기,2호기,2호기
명점,LOT-135,PNL-01,2019-04-21T22:05,2019-04-22T03:25,2019-04-22T09:05,2019-04-27T11:45,2019-05-02T01:45,2019-04-24T17:50,2019-05-02T10:45,2019-05-02T12:25,2호기,1호기,2호기,2호기,2호기,1호기,2호기,1호기,1호기,1호기,1호기,2호기,1호기,2호기,3호기,2호기,2호기
명점,LOT-135,PNL-02,2019-04-21T22:49,2019-04-22T04:09,2019-04-22T09:49,2019-04-27T12:29,2019-05-02T02:29,2019-04-24T18:34,2019-05-02T11:29,2019-05-02T13:09,2호기,1호기,2호기,2호기,2호기,1호기,2호기,1호기,1호기,1호기,1호기,2호기,1호기,2호기,3호기,2호기,2호기
양품,LOT-135,PNL-03,2019-04-21T23:33,2019-04-22T04:53,2019-04-22T10:33,2019-04-27T13:13,2019-05-02T03:13,2019-04-24T19:18,2019-05-02T12:13,2019-05-02T13:53,2호기,1호기,2호기,2호기,2호기,1호기,2호기,1호기,1호기,1호기,1호기,2호기,1호기,2호기,3호기,2호기,2호기
양품,LOT-135,PNL-04,2019-04-22T00:17,2019-04-22T05:37,2019-04-22T11:17,2019-04-27T13:57,2019-05-02T03:57,2019-04-24T20:02,2019-05-02T12:57,2019-05-02T14:37,2호기,1호기,2호기,2호기,2호기,1호기,2호기,1호기,1호기,1호기,1호기,2호기,1호기,2호기,3호기,2호기,2호기
양품,LOT-135,PNL-05,2019-04-22T01:02,2019-04-22T06:22,2019-04-22T12:02,2019-04-27T14:42,2019-05-02T04:42,2019-04-24T20:47,2019-05-02T13:42,2019-05-02T15:22,2호기,1호기,2호기,2호기,2호기,1호기,2호기,1호기,1호기,1호기,1호기,2호기,1호기,2호기,3호기,2호기,2호기
양품,LOT-135,PNL-06,2019-04-22T01:46,2019-04-22T07:06,2019-04-22T12:46,2019-04-27T15:26,2019-05-02T05:26,2019-04-24T21:31,2019-05-02T14:26,2019-05-02T16:06,2호기,1호기,2호기,2호기,2호기,1호기,2호기,1호기,1호기,1호기,1호기,2호기,1호기,2호기,3호기,2호기,2호기
양품,LOT-135,PNL-07,2019-04-22T02:30,2019-04-22T07:50,2019-04-22T13:30,2019-04-27T16:10,2019-05-02T06:10,2019-04-24T22:15,2019-05-02T15:10,2019-05-02T16:50,2호기,1호기,2호기,2호기,2호기,1호기,2호기,1호기,1호기,1호기,1호기,2호기,1호기,2호기,3호기,2호기,2호기
양품,LOT-135,PNL-08,2019-04-22T03:14,2019-04-22T08:34,2019-04-22T14:14,2019-04-27T16:54,2019-05-02T06:54,2019-04-24T22:59,2019-05-02T15:54,2019-05-02T17:34,2호기,1호기,2호기,2호기,2호기,1호기,2호기,1호기,1호기,1호기,1호기,2호기,1호기,2호기,3호기,2호기,2호기
양품,LOT-135,PNL-09,2019-04-22T03:59,2019-04-22T09:19,2019-04-22T14:59,2019-04-27T17:39,2019-05-02T07:39,2019-04-24T23:44,2019-05-02T16:39,2019-05-02T18:19,2호기,1호기,2호기,2호기,2호기,1호기,2호기,1호기,1호기,1호기,1호기,2호기,1호기,2호기,3호기,2호기,2호기
양품,LOT-135,PNL-10,2019-04-22T04:43,2019-04-22T10:03,2019-04-22T15:43,2019-04-27T18:23,2019-05-02T08:23,2019-04-25T00:28,2019-05-02T17:23,2019-05-02T19:03,2호기,1호기,2호기,2호기,2호기,1호기,2호기,1호기,1호기,1호기,1호기,2호기,1호기,2호기,3호기,2호기,2호기
양품,LOT-135,PNL-11,2019-04-22T05:27,2019-04-22T10:47,2019-04-22T16:27,2019-04-27T19:07,2019-05-02T09:07,2019-04-25T01:12,2019-05-02T18:07,2019-05-02T19:47,2호기,1호기,2호기,2호기,2호기,1호기,2호기,1호기,1호기,1호기,1호기,2호기,1호기,2호기,3호기,2호기,2호기
양품,LOT-135,PNL-12,2019-04-22T06:11,2019-04-22T11:31,2019-04-22T17:11,2019-04-27T19:51,2019-05-02T09:51,2019-04-25T01:56,2019-05-02T18:51,2019-05-02T20:31,2호기,1호기,2호기,2호기,2호기,1호기,2호기,1호기,1호기,1호기,1호기,2호기,1호기,2호기,3호기,2호기,2호기
양품,LOT-135,PNL-13,2019-04-22T06:56,2019-04-22T12:16,2019-04-22T17:56,2019-04-27T20:36,2019-05-02T10:36,2019-04-25T02:41,2019-05-02T19:36,2019-05-02T21:16,2호기,1호기,2호기,2호기,2호기,1호기,2호기,1호기,1호기,1호기,1호기,2호기,1호기,2호기,3호기,2호기,2호기
양품,LOT-135,PNL-14,2019-04-22T07:40,2019-04-22T13:00,2019-04-22T18:40,2019-04-27T21:20,2019-05-02T11:20,2019-04-25T03:25,2019-05-02T20:20,2019-05-02T22:00,2호기,1호기,2호기,2호기,2호기,1호기,2호기,1호기,1호기,1호기,1호기,2호기,1호기,2호기,3호기,2호기,2호기
양품,LOT-135,PNL-15,2019-04-22T08:24,2019-04-22T13:44,2019-04-22T19:24,2019-04-27T22:04,2019-05-02T12:04,2019-04-25T04:09,2019-05-02T21:04,2019-05-02T22:44,2호기,1호기,2호기,2호기,2호기,1호기,2호기,1호기,1호기,1호기,1호기,2호기,1호기,2호기,3호기,2호기,2호기
양품,LOT-135,PNL-16,2019-04-22T09:08,2019-04-22T14:28,2019-04-22T20:08,2019-04-27T22:48,2019-05-02T12:48,2019-04-25T04:53,2019-05-02T21:48,2019-05-02T23:28,2호기,1호기,2호기,2호기,2호기,1호기,2호기,1호기,1호기,1호기,1호기,2호기,1호기,2호기,3호기,2호기,2호기
양품,LOT-135,PNL-17,2019-04-22T09:53,2019-04-22T15:13,2019-04-22T20:53,2019-04-27T23:33,2019-05-02T13:33,2019-04-25T05:38,2019-05-02T22:33,2019-05-03T00:13,2호기,1호기,2호기,2호기,2호기,1호기,2호기,1호기,1호기,1호기,1호기,2호기,1호기,2호기,3호기,2호기,2호기
명점,LOT-135,PNL-18,2019-04-22T10:37,2019-04-22T15:57,2019-04-22T21:37,2019-04-28T00:17,2019-05-02T14:17,2019-04-25T06:22,2019-05-02T23:17,2019-05-03T00:57,2호기,1호기,2호기,2호기,2호기,1호기,2호기,1호기,1호기,1호기,1호기,2호기,1호기,2호기,3호기,2호기,2호기
양품,LOT-135,PNL-19,2019-04-22T11:21,2019-04-22T16:41,2019-04-22T22:21,2019-04-28T01:01,2019-05-02T15:01,2019-04-25T07:06,2019-05-03T00:01,2019-05-03T01:41,2호기,1호기,2호기,2호기,2호기,1호기,2호기,1호기,1호기,1호기,1호기,2호기,1호기,2호기,3호기,2호기,2호기
양품,LOT-135,PNL-20,2019-04-22T12:05,2019-04-22T17:25,2019-04-22T23:05,2019-04-28T01:45,2019-05-02T15:45,2019-04-25T07:50,2019-05-03T00:45,2019-05-03T02:25,2호기,1호기,2호기,2호기,2호기,1호기,2호기,1호기,1호기,1호기,1호기,2호기,1호기,2호기,3호기,2호기,2호기
양품,LOT-136,PNL-01,2019-04-22T12:51,2019-04-22T18:11,2019-04-22T23:51,2019-04-28T02:31,2019-05-02T16:31,2019-04-25T08:35,2019-05-03T01:31,2019-05-03T03:11,2호기,2호기,1호기,2호기,2호기,1호기,2호기,3호기,1호기,1호기,2호기,2호기,1호기,1호기,1호기,1호기,1호기
양품,LOT-136,PNL-02,2019-04-22T13:35,2019-04-22T18:55,2019-04-23T00:35,2019-04-28T03:15,2019-05-02T17:15,2019-04-25T09:19,2019-05-03T02:15,2019-05-03T03:55,2호기,2호기,1호기,2호기,2호기,1호기,2호기,3호기,1호기,1호기,2호기,2호기,1호기,1호기,1호기,1호기,1호기
양품,LOT-136,PNL-03,2019-04-22T14:19,2019-04-22T19:39,2019-04-23T01:19,2019-04-28T03:59,2019-05-02T17:59,2019-04-25T10:03,2019-05-03T02:59,2019-05-03T04:39,2호기,2호기,1호기,2호기,2호기,1호기,2호기,3호기,1호기,1호기,2호기,2호기,1호기,1호기,1호기,1호기,1호기
양품,LOT-136,PNL-04,2019-04-22T15:03,2019-04-22T20:23,2019-04-23T02:03,2019-04-28T04:43,2019-05-02T18:43,2019-04-25T10:47,2019-05-03T03:43,2019-05-03T05:23,2호기,2호기,1호기,2호기,2호기,1호기,2호기,3호기,1호기,1호기,2호기,2호기,1호기,1호기,1호기,1호기,1호기
양품,LOT-136,PNL-05,2019-04-22T15:48,2019-04-22T21:08,2019-04-23T02:48,2019-04-28T05:28,2019-05-02T19:28,2019-04-25T11:32,2019-05-03T04:28,2019-05-03T06:08,2호기,2호기,1호기,2호기,2호기,1호기,2호기,3호기,1호기,1호기,2호기,2호기,1호기,1호기,1호기,1호기,1호기
양품,LOT-136,PNL-06,2019-04-22T16:32,2019-04-22T21:52,2019-04-23T03:32,2019-04-28T06:12,2019-05-02T20:12,2019-04-25T12:16,2019-05-03T05:12,2019-05-03T06:52,2호기,2호기,1호기,2호기,2호기,1호기,2호기,3호기,1호기,1호기,2호기,2호기,1호기,1호기,1호기,1호기,1호기
양품,LOT-136,PNL-07,2019-04-22T17:16,2019-04-22T22:36,2019-04-23T04:16,2019-04-28T06:56,2019-05-02T20:56,2019-04-25T13:00,2019-05-03T05:56,2019-05-03T07:36,2호기,2호기,1호기,2호기,2호기,1호기,2호기,3호기,1호기,1호기,2호기,2호기,1호기,1호기,1호기,1호기,1호기
양품,LOT-136,PNL-08,2019-04-22T18:00,2019-04-22T23:20,2019-04-23T05:00,2019-04-28T07:40,2019-05-02T21:40,2019-04-25T13:44,2019-05-03T06:40,2019-05-03T08:20,2호기,2호기,1호기,2호기,2호기,1호기,2호기,3호기,1호기,1호기,2호기,2호기,1호기,1호기,1호기,1호기,1호기
양품,LOT-136,PNL-09,2019-04-22T18:45,2019-04-23T00:05,2019-04-23T05:45,2019-04-28T08:25,2019-05-02T22:25,2019-04-25T14:29,2019-05-03T07:25,2019-05-03T09:05,2호기,2호기,1호기,2호기,2호기,1호기,2호기,3호기,1호기,1호기,2호기,2호기,1호기,1호기,1호기,1호기,1호기
양품,LOT-136,PNL-10,2019-04-22T19:29,2019-04-23T00:49,2019-04-23T06:29,2019-04-28T09:09,2019-05-02T23:09,2019-04-25T15:13,2019-05-03T08:09,2019-05-03T09:49,2호기,2호기,1호기,2호기,2호기,1호기,2호기,3호기,1호기,1호기,2호기,2호기,1호기,1호기,1호기,1호기,1호기
양품,LOT-136,PNL-11,2019-04-22T20:13,2019-04-23T01:33,2019-04-23T07:13,2019-04-28T09:53,2019-05-02T23:53,2019-04-25T15:57,2019-05-03T08:53,2019-05-03T10:33,2호기,2호기,1호기,2호기,2호기,1호기,2호기,3호기,1호기,1호기,2호기,2호기,1호기,1호기,1호기,1호기,1호기
양품,LOT-136,PNL-12,2019-04-22T20:57,2019-04-23T02:17,2019-04-23T07:57,2019-04-28T10:37,2019-05-03T00:37,2019-04-25T16:41,2019-05-03T09:37,2019-05-03T11:17,2호기,2호기,1호기,2호기,2호기,1호기,2호기,3호기,1호기,1호기,2호기,2호기,1호기,1호기,1호기,1호기,1호기
양품,LOT-136,PNL-13,2019-04-22T21:42,2019-04-23T03:02,2019-04-23T08:42,2019-04-28T11:22,2019-05-03T01:22,2019-04-25T17:26,2019-05-03T10:22,2019-05-03T12:02,2호기,2호기,1호기,2호기,2호기,1호기,2호기,3호기,1호기,1호기,2호기,2호기,1호기,1호기,1호기,1호기,1호기
양품,LOT-136,PNL-14,2019-04-22T22:26,2019-04-23T03:46,2019-04-23T09:26,2019-04-28T12:06,2019-05-03T02:06,2019-04-25T18:10,2019-05-03T11:06,2019-05-03T12:46,2호기,2호기,1호기,2호기,2호기,1호기,2호기,3호기,1호기,1호기,2호기,2호기,1호기,1호기,1호기,1호기,1호기
양품,LOT-136,PNL-15,2019-04-22T23:10,2019-04-23T04:30,2019-04-23T10:10,2019-04-28T12:50,2019-05-03T02:50,2019-04-25T18:54,2019-05-03T11:50,2019-05-03T13:30,2호기,2호기,1호기,2호기,2호기,1호기,2호기,3호기,1호기,1호기,2호기,2호기,1호기,1호기,1호기,1호기,1호기
양품,LOT-136,PNL-16,2019-04-22T23:54,2019-04-23T05:14,2019-04-23T10:54,2019-04-28T13:34,2019-05-03T03:34,2019-04-25T19:38,2019-05-03T12:34,2019-05-03T14:14,2호기,2호기,1호기,2호기,2호기,1호기,2호기,3호기,1호기,1호기,2호기,2호기,1호기,1호기,1호기,1호기,1호기
양품,LOT-136,PNL-17,2019-04-23T00:39,2019-04-23T05:59,2019-04-23T11:39,2019-04-28T14:19,2019-05-03T04:19,2019-04-25T20:23,2019-05-03T13:19,2019-05-03T14:59,2호기,2호기,1호기,2호기,2호기,1호기,2호기,3호기,1호기,1호기,2호기,2호기,1호기,1호기,1호기,1호기,1호기
양품,LOT-136,PNL-18,2019-04-23T01:23,2019-04-23T06:43,2019-04-23T12:23,2019-04-28T15:03,2019-05-03T05:03,2019-04-25T21:07,2019-05-03T14:03,2019-05-03T15:43,2호기,2호기,1호기,2호기,2호기,1호기,2호기,3호기,1호기,1호기,2호기,2호기,1호기,1호기,1호기,1호기,1호기
양품,LOT-136,PNL-19,2019-04-23T02:07,2019-04-23T07:27,2019-04-23T13:07,2019-04-28T15:47,2019-05-03T05:47,2019-04-25T21:51,2019-05-03T14:47,2019-05-03T16:27,2호기,2호기,1호기,2호기,2호기,1호기,2호기,3호기,1호기,1호기,2호기,2호기,1호기,1호기,1호기,1호기,1호기
양품,LOT-136,PNL-20,2019-04-23T02:51,2019-04-23T08:11,2019-04-23T13:51,2019-04-28T16:31,2019-05-03T06:31,2019-04-25T22:35,2019-05-03T15:31,2019-05-03T17:11,2호기,2호기,1호기,2호기,2호기,1호기,2호기,3호기,1호기,1호기,2호기,2호기,1호기,1호기,1호기,1호기,1호기
양품,LOT-137,PNL-01,2019-04-23T03:37,2019-04-23T08:57,2019-04-23T14:37,2019-04-28T17:17,2019-05-03T07:17,2019-04-25T23:20,2019-05-03T16:17,2019-05-03T17:57,1호기,2호기,2호기,1호기,1호기,1호기,1호기,2호기,2호기,2호기,2호기,2호기,1호기,1호기,2호기,1호기,2호기
양품,LOT-137,PNL-02,2019-04-23T04:21,2019-04-23T09:41,2019-04-23T15:21,2019-04-28T18:01,2019-05-03T08:01,2019-04-26T00:04,2019-05-03T17:01,2019-05-03T18:41,1호기,2호기,2호기,1호기,1호기,1호기,1호기,2호기,2호기,2호기,2호기,2호기,1호기,1호기,2호기,1호기,2호기
양품,LOT-137,PNL-03,2019-04-23T05:05,2019-04-23T10:25,2019-04-23T16:05,2019-04-28T18:45,2019-05-03T08:45,2019-04-26T00:48,2019-05-03T17:45,2019-05-03T19:25,1호기,2호기,2호기,1호기,1호기,1호기,1호기,2호기,2호기,2호기,2호기,2호기,1호기,1호기,2호기,1호기,2호기
양품,LOT-137,PNL-04,2019-04-23T05:49,2019-04-23T11:09,2019-04-23T16:49,2019-04-28T19:29,2019-05-03T09:29,2019-04-26T01:32,2019-05-03T18:29,2019-05-03T20:09,1호기,2호기,2호기,1호기,1호기,1호기,1호기,2호기,2호기,2호기,2호기,2호기,1호기,1호기,2호기,1호기,2호기
양품,LOT-137,PNL-05,2019-04-23T06:34,2019-04-23T11:54,2019-04-23T17:34,2019-04-28T20:14,2019-05-03T10:14,2019-04-26T02:17,2019-05-03T19:14,2019-05-03T20:54,1호기,2호기,2호기,1호기,1호기,1호기,1호기,2호기,2호기,2호기,2호기,2호기,1호기,1호기,2호기,1호기,2호기
양품,LOT-137,PNL-06,2019-04-23T07:18,2019-04-23T12:38,2019-04-23T18:18,2019-04-28T20:58,2019-05-03T10:58,2019-04-26T03:01,2019-05-03T19:58,2019-05-03T21:38,1호기,2호기,2호기,1호기,1호기,1호기,1호기,2호기,2호기,2호기,2호기,2호기,1호기,1호기,2호기,1호기,2호기
양품,LOT-137,PNL-07,2019-04-23T08:02,2019-04-23T13:22,2019-04-23T19:02,2019-04-28T21:42,2019-05-03T11:42,2019-04-26T03:45,2019-05-03T20:42,2019-05-03T22:22,1호기,2호기,2호기,1호기,1호기,1호기,1호기,2호기,2호기,2호기,2호기,2호기,1호기,1호기,2호기,1호기,2호기
명점,LOT-137,PNL-08,2019-04-23T08:46,2019-04-23T14:06,2019-04-23T19:46,2019-04-28T22:26,2019-05-03T12:26,2019-04-26T04:29,2019-05-03T21:26,2019-05-03T23:06,1호기,2호기,2호기,1호기,1호기,1호기,1호기,2호기,2호기,2호기,2호기,2호기,1호기,1호기,2호기,1호기,2호기
명점,LOT-137,PNL-09,2019-04-23T09:31,2019-04-23T14:51,2019-04-23T20:31,2019-04-28T23:11,2019-05-03T13:11,2019-04-26T05:14,2019-05-03T22:11,2019-05-03T23:51,1호기,2호기,2호기,1호기,1호기,1호기,1호기,2호기,2호기,2호기,2호기,2호기,1호기,1호기,2호기,1호기,2호기
양품,LOT-137,PNL-10,2019-04-23T10:15,2019-04-23T15:35,2019-04-23T21:15,2019-04-28T23:55,2019-05-03T13:55,2019-04-26T05:58,2019-05-03T22:55,2019-05-04T00:35,1호기,2호기,2호기,1호기,1호기,1호기,1호기,2호기,2호기,2호기,2호기,2호기,1호기,1호기,2호기,1호기,2호기
양품,LOT-137,PNL-11,2019-04-23T10:59,2019-04-23T16:19,2019-04-23T21:59,2019-04-29T00:39,2019-05-03T14:39,2019-04-26T06:42,2019-05-03T23:39,2019-05-04T01:19,1호기,2호기,2호기,1호기,1호기,1호기,1호기,2호기,2호기,2호기,2호기,2호기,1호기,1호기,2호기,1호기,2호기
양품,LOT-137,PNL-12,2019-04-23T11:43,2019-04-23T17:03,2019-04-23T22:43,2019-04-29T01:23,2019-05-03T15:23,2019-04-26T07:26,2019-05-04T00:23,2019-05-04T02:03,1호기,2호기,2호기,1호기,1호기,1호기,1호기,2호기,2호기,2호기,2호기,2호기,1호기,1호기,2호기,1호기,2호기
양품,LOT-137,PNL-13,2019-04-23T12:28,2019-04-23T17:48,2019-04-23T23:28,2019-04-29T02:08,2019-05-03T16:08,2019-04-26T08:11,2019-05-04T01:08,2019-05-04T02:48,1호기,2호기,2호기,1호기,1호기,1호기,1호기,2호기,2호기,2호기,2호기,2호기,1호기,1호기,2호기,1호기,2호기
양품,LOT-137,PNL-14,2019-04-23T13:12,2019-04-23T18:32,2019-04-24T00:12,2019-04-29T02:52,2019-05-03T16:52,2019-04-26T08:55,2019-05-04T01:52,2019-05-04T03:32,1호기,2호기,2호기,1호기,1호기,1호기,1호기,2호기,2호기,2호기,2호기,2호기,1호기,1호기,2호기,1호기,2호기
양품,LOT-137,PNL-15,2019-04-23T13:56,2019-04-23T19:16,2019-04-24T00:56,2019-04-29T03:36,2019-05-03T17:36,2019-04-26T09:39,2019-05-04T02:36,2019-05-04T04:16,1호기,2호기,2호기,1호기,1호기,1호기,1호기,2호기,2호기,2호기,2호기,2호기,1호기,1호기,2호기,1호기,2호기
양품,LOT-137,PNL-16,2019-04-23T14:40,2019-04-23T20:00,2019-04-24T01:40,2019-04-29T04:20,2019-05-03T18:20,2019-04-26T10:23,2019-05-04T03:20,2019-05-04T05:00,1호기,2호기,2호기,1호기,1호기,1호기,1호기,2호기,2호기,2호기,2호기,2호기,1호기,1호기,2호기,1호기,2호기
양품,LOT-137,PNL-17,2019-04-23T15:25,2019-04-23T20:45,2019-04-24T02:25,2019-04-29T05:05,2019-05-03T19:05,2019-04-26T11:08,2019-05-04T04:05,2019-05-04T05:45,1호기,2호기,2호기,1호기,1호기,1호기,1호기,2호기,2호기,2호기,2호기,2호기,1호기,1호기,2호기,1호기,2호기
양품,LOT-137,PNL-18,2019-04-23T16:09,2019-04-23T21:29,2019-04-24T03:09,2019-04-29T05:49,2019-05-03T19:49,2019-04-26T11:52,2019-05-04T04:49,2019-05-04T06:29,1호기,2호기,2호기,1호기,1호기,1호기,1호기,2호기,2호기,2호기,2호기,2호기,1호기,1호기,2호기,1호기,2호기
양품,LOT-137,PNL-19,2019-04-23T16:53,2019-04-23T22:13,2019-04-24T03:53,2019-04-29T06:33,2019-05-03T20:33,2019-04-26T12:36,2019-05-04T05:33,2019-05-04T07:13,1호기,2호기,2호기,1호기,1호기,1호기,1호기,2호기,2호기,2호기,2호기,2호기,1호기,1호기,2호기,1호기,2호기
양품,LOT-137,PNL-20,2019-04-23T17:37,2019-04-23T22:57,2019-04-24T04:37,2019-04-29T07:17,2019-05-03T21:17,2019-04-26T13:20,2019-05-04T06:17,2019-05-04T07:57,1호기,2호기,2호기,1호기,1호기,1호기,1호기,2호기,2호기,2호기,2호기,2호기,1호기,1호기,2호기,1호기,2호기
양품,LOT-138,PNL-01,2019-04-23T18:23,2019-04-23T23:43,2019-04-24T05:23,2019-04-29T08:03,2019-05-03T22:03,2019-04-26T14:05,2019-05-04T07:03,2019-05-04T08:43,2호기,2호기,2호기,2호기,1호기,2호기,1호기,1호기,2호기,1호기,2호기,1호기,1호기,1호기,2호기,2호기,2호기
양품,LOT-138,PNL-02,2019-04-23T19:07,2019-04-24T00:27,2019-04-24T06:07,2019-04-29T08:47,2019-05-03T22:47,2019-04-26T14:49,2019-05-04T07:47,2019-05-04T09:27,2호기,2호기,2호기,2호기,1호기,2호기,1호기,1호기,2호기,1호기,2호기,1호기,1호기,1호기,2호기,2호기,2호기
양품,LOT-138,PNL-03,2019-04-23T19:51,2019-04-24T01:11,2019-04-24T06:51,2019-04-29T09:31,2019-05-03T23:31,2019-04-26T15:33,2019-05-04T08:31,2019-05-04T10:11,2호기,2호기,2호기,2호기,1호기,2호기,1호기,1호기,2호기,1호기,2호기,1호기,1호기,1호기,2호기,2호기,2호기
양품,LOT-138,PNL-04,2019-04-23T20:35,2019-04-24T01:55,2019-04-24T07:35,2019-04-29T10:15,2019-05-04T00:15,2019-04-26T16:17,2019-05-04T09:15,2019-05-04T10:55,2호기,2호기,2호기,2호기,1호기,2호기,1호기,1호기,2호기,1호기,2호기,1호기,1호기,1호기,2호기,2호기,2호기
양품,LOT-138,PNL-05,2019-04-23T21:20,2019-04-24T02:40,2019-04-24T08:20,2019-04-29T11:00,2019-05-04T01:00,2019-04-26T17:02,2019-05-04T10:00,2019-05-04T11:40,2호기,2호기,2호기,2호기,1호기,2호기,1호기,1호기,2호기,1호기,2호기,1호기,1호기,1호기,2호기,2호기,2호기
양품,LOT-138,PNL-06,2019-04-23T22:04,2019-04-24T03:24,2019-04-24T09:04,2019-04-29T11:44,2019-05-04T01:44,2019-04-26T17:46,2019-05-04T10:44,2019-05-04T12:24,2호기,2호기,2호기,2호기,1호기,2호기,1호기,1호기,2호기,1호기,2호기,1호기,1호기,1호기,2호기,2호기,2호기
